DV_ESC,2019,1,344.23
DV_ESC,2019,2,349.74
DV_ESC,2019,3,354.76
DV_ESC,2019,4,358.13
DV_ESC,2020,1,362.84
DV_ESC,2020,2,366.64
DV_ESC,2020,3,373.59
DV_ESC,2020,4,381.54
DV_ESC,2021,1,389.95
DV_ESC,2021,2,409.66
DV_ESC,2021,3,433.71
DV_ESC,2021,4,451.59
DV_ESC,2022,1,468.04
DV_ESC,2022,2,498.34
DV_ESC,2022,3,513.48
DV_ESC,2022,4,515.91
DV_MA,1975,1,71.83
DV_MA,1975,2,69.16
DV_MA,1975,3,71.76
DV_MA,1975,4,72.37
DV_MA,1976,1,70.25
DV_MA,1976,2,72.65
DV_MA,1976,3,73.71
DV_MA,1976,4,71.33
DV_MA,1977,1,73.41
DV_MA,1977,2,77.50
DV_MA,1977,3,78.12
DV_MA,1977,4,80.40
DV_MA,1978,1,80.56
DV_MA,1978,2,83.94
DV_MA,1978,3,82.98
DV_MA,1978,4,84.21
DV_MA,1979,1,92.35
DV_MA,1979,2,94.23
DV_MA,1979,3,94.60
DV_MA,1979,4,97.49
DV_MA,1980,1,100.00
DV_MA,1980,2,101.82
DV_MA,1980,3,106.74
DV_MA,1980,4,106.06
DV_MA,1981,1,106.60
DV_MA,1981,2,106.35
DV_MA,1981,3,109.84
DV_MA,1981,4,107.79
DV_MA,1982,1,111.97
DV_MA,1982,2,113.60
DV_MA,1982,3,112.83
DV_MA,1982,4,114.77
DV_MA,1983,1,117.12
DV_MA,1983,2,120.17
DV_MA,1983,3,124.08
DV_MA,1983,4,128.43
DV_MA,1984,1,130.36
DV_MA,1984,2,135.28
DV_MA,1984,3,139.11
DV_MA,1984,4,142.69
DV_MA,1985,1,146.70
DV_MA,1985,2,152.37
DV_MA,1985,3,157.16
DV_MA,1985,4,162.02
DV_MA,1986,1,167.41
DV_MA,1986,2,174.94
DV_MA,1986,3,182.83
DV_MA,1986,4,190.53
DV_MA,1987,1,198.33
DV_MA,1987,2,206.47
DV_MA,1987,3,215.87
DV_MA,1987,4,221.02
DV_MA,1988,1,225.81
DV_MA,1988,2,231.75
DV_MA,1988,3,234.87
DV_MA,1988,4,235.77
DV_MA,1989,1,236.65
DV_MA,1989,2,236.98
DV_MA,1989,3,240.21
DV_MA,1989,4,241.67
DV_MA,1990,1,241.11
DV_MA,1990,2,238.96
DV_MA,1990,3,237.91
DV_MA,1990,4,235.67
DV_MA,1991,1,235.98
DV_MA,1991,2,236.90
DV_MA,1991,3,236.35
DV_MA,1991,4,239.31
DV_MA,1992,1,242.04
DV_MA,1992,2,240.07
DV_MA,1992,3,242.42
DV_MA,1992,4,244.02
DV_MA,1993,1,242.00
DV_MA,1993,2,245.33
DV_MA,1993,3,245.47
DV_MA,1993,4,247.02
DV_MA,1994,1,245.98
DV_MA,1994,2,243.64
DV_MA,1994,3,241.89
DV_MA,1994,4,238.73
DV_MA,1995,1,237.97
DV_MA,1995,2,241.70
DV_MA,1995,3,245.79
DV_MA,1995,4,246.13
DV_MA,1996,1,249.70
DV_MA,1996,2,247.58
DV_MA,1996,3,246.41
DV_MA,1996,4,246.88
DV_MA,1997,1,247.92
DV_MA,1997,2,249.24
DV_MA,1997,3,251.67
DV_MA,1997,4,254.22
DV_MA,1998,1,259.08
DV_MA,1998,2,260.27
DV_MA,1998,3,262.06
DV_MA,1998,4,265.23
DV_MA,1999,1,267.44
DV_MA,1999,2,270.57
DV_MA,1999,3,275.61
DV_MA,1999,4,278.85
DV_MA,2000,1,283.16
DV_MA,2000,2,289.64
DV_MA,2000,3,296.11
DV_MA,2000,4,300.27
DV_MA,2001,1,307.41
DV_MA,2001,2,313.95
DV_MA,2001,3,321.04
DV_MA,2001,4,326.27
DV_MA,2002,1,333.48
DV_MA,2002,2,342.71
DV_MA,2002,3,352.09
DV_MA,2002,4,359.27
DV_MA,2003,1,365.53
DV_MA,2003,2,372.31
DV_MA,2003,3,380.04
DV_MA,2003,4,395.75
DV_MA,2004,1,403.53
DV_MA,2004,2,415.10
DV_MA,2004,3,435.89
DV_MA,2004,4,446.45
DV_MA,2005,1,457.66
DV_MA,2005,2,474.06
DV_MA,2005,3,490.22
DV_MA,2005,4,501.82
DV_MA,2006,1,510.94
DV_MA,2006,2,515.04
DV_MA,2006,3,517.74
DV_MA,2006,4,523.25
DV_MA,2007,1,526.17
DV_MA,2007,2,525.53
DV_MA,2007,3,520.17
DV_MA,2007,4,521.14
DV_MA,2008,1,522.82
DV_MA,2008,2,513.05
DV_MA,2008,3,501.13
